incident_num,name,location,apt_lot,date_time,lat,lng
2012206229,911 CHECKS,4700 BLK DEHAVEN DR-CO,,2012-10-28 06:36:52,38.9764,-92.2656
2012206226,CHECK SUBJECT,23 EIGHTH ST S-CO,,2012-10-28 06:35:29,38.950910,-92.328810
2012206238,TRESPASS SUBJECT,1121 BUSINESS LOOP 70 E-CO,A,2012-10-28 06:34:28,38.964560,-92.323270
2012206222,DISTURBANCE,220 TENTH ST S-CO,,2012-10-28 06:29:55,38.949100,-92.326350
2012206223,PEACE DISTURBANCE,3614 HERMITAGE RD-CO,,2012-10-28 06:28:29,38.909680,-92.308890
2012206220,DISTURBANCE,701 BIG BEAR BLVD-CO,FRONT,2012-10-28 06:26:54,38.977570,-92.329060
2012206236,DWI,405 KENTUCKY BLVD-CO,,2012-10-28 06:23:32,38.939860,-92.333060
2012206246,LARCENY,FAY ST-CO/LAKEVIEW AV-CO,,2012-10-28 06:23:06,38.9651,-92.3224
2012206217,CHECK OPEN BUSINESS,1412 RANGE LINE ST-CO,,2012-10-28 06:22:48,38.966120,-92.323940
2012206227,PEACE DISTURBANCE,301 TIGER LN-CO,519,2012-10-28 06:22:06,38.958700,-92.369710
2012206219,DISTURBANCE,1406 ROSS ST-CO,,2012-10-28 06:21:20,38.943610,-92.320000
2012206221,PEACE DISTURBANCE,2700 GREEN VALLEY DR-CO,,2012-10-28 06:21:19,38.944070,-92.297850
2012206292,PARKING VIOLATION,2400 BROADWAY E-CO,,2012-10-28 06:18:24,38.947178,-92.302426
2012206214,TRESPASS SUBJECT,1412 RANGE LINE ST-CO,,2012-10-28 06:13:10,38.966120,-92.323940
2012206212,CHECK OPEN BUSINESS,227 SIXTH ST S-CO,,2012-10-28 06:09:01,38.948860,-92.331210
2012206209,FOOT PATROL,915 CHERRY ST-CO,,2012-10-28 06:04:59,38.950600,-92.326860
2012206207,CHECK SUBJECT,1704 PROVIDENCE RD N-CO,,2012-10-28 06:03:24,38.970570,-92.333170
2012206205,CHECK OPEN BUSINESS,1412 RANGE LINE ST-CO,,2012-10-28 06:01:48,38.966120,-92.323940
2012206204,FOOT PATROL,HITT ST-CO/BROADWAY E-CO,,2012-10-28 06:00:39,38.9515,-92.3255
2012206210,PEACE DISTURBANCE,2700 GREEN VALLEY DR-CO,118,2012-10-28 05:59:17,38.943580,-92.298260
2012206203,DISTURBANCE,227 SIXTH ST S-CO,,2012-10-28 05:57:58,38.948860,-92.331210
2012206199,CHECK SUBJECT,UNIVERSITY AV-CO/COLLEGE AV S-CO,,2012-10-28 05:52:19,38.9464,-92.322
2012206200,DISTURBANCE,2707 PARKER ST-CO,,2012-10-28 05:50:40,38.978960,-92.311740
2012206198,CHECK SUBJECT,PROVIDENCE RD S-CO/GREEN MEADOWS RD E-CO,,2012-10-28 05:48:45,38.9163,-92.3347
2012206218,PEACE DISTURBANCE,1210 PAQUIN ST-CO,,2012-10-28 05:48:33,38.947500,-92.322610
2012206196,CHECK SUBJECT,405 CHERRY ST-CO,,2012-10-28 05:43:48,38.951100,-92.332350
2012206195,CHECK SUBJECT,GRANT LN-CO/CHAPEL HILL RD-CO,,2012-10-28 05:39:08,38.9337,-92.3904
2012206233,PARKING VIOLATION,105 REDWOOD RD-CO,,2012-10-28 05:36:24,38.954550,-92.355990
2012206194,911 CHECKS,1101 PANNELL ST-CO,,2012-10-28 05:36:04,38.962290,-92.323850
2012206193,DWI,3227 OLD HIGHWAY 63 S-CO,,2012-10-28 05:34:06,38.915030,-92.303920
2012206190,CHECK SUBJECT,124 NINTH ST S-CO,,2012-10-28 05:31:12,38.949720,-92.327370
2012206188,WARRANT,506 ROLLINS ST-CO,,2012-10-28 05:30:19,38.942320,-92.332340
2012206191,PEACE DISTURBANCE,2313 GRINDSTONE PKWY-CO,,2012-10-28 05:27:57,38.913660,-92.304510
2012206186,DISTURBANCE,1025 BROADWAY E-CO,B,2012-10-28 05:27:08,38.951670,-92.325640
2012206213,LARCENY,3907 BUTTONWOOD DR-CO,4205,2012-10-28 05:21:02,38.907950,-92.331900
2012206184,SUSPICIOUS INCIDENT,1704 CLIFF DR-CO,,2012-10-28 05:20:02,38.947600,-92.314170
2012206180,CHECK SUBJECT,TENTH ST S-CO/CHERRY ST-CO,,2012-10-28 05:19:36,38.9505,-92.3265
2012206185,CHECK SUBJECT,1280 I70 W-CO,,2012-10-28 05:18:30,38.9675,-92.3093
2012206181,DISTURBANCE,1025 BROADWAY E-CO,B,2012-10-28 05:18:08,38.951670,-92.325640
2012206179,CHECK TRAFFIC LIGHTS,SEVENTH ST N-CO/BROADWAY E-CO,,2012-10-28 05:17:14,38.9516,-92.3297
2012206176,CHECK BUILDING,29 NINTH ST S-CO,101,2012-10-28 05:16:53,38.950620,-92.327780
2012206178,TRESPASS SUBJECT,203 PARK AV-CO,,2012-10-28 05:16:36,38.954840,-92.335120
2012206175,SHOTS FIRED,RANGE LINE ST-CO/BUSINESS LOOP 70 E-CO,,2012-10-28 05:15:12,38.964,-92.3247
2012206215,PEACE DISTURBANCE,2400 BLK BROADWAY W-CO,,2012-10-28 05:11:05,38.9543,-92.3754
2012206171,STALLED VEHICLE,GODFREY DR-CO/GREEN MEADOWS RD W-CO,,2012-10-28 05:08:21,38.9148,-92.3508
2012206170,CHECK SUBJECT,400 PROVIDENCE RD N-CO,,2012-10-28 05:05:36,38.956330,-92.333560
2012206177,LARCENY,1612 PROVIDENCE RD N-CO,LOT,2012-10-28 05:04:22,38.970390,-92.331990
2012206167,SPECIAL ASSIGNMENT,51 CONLEY RD-CO,,2012-10-28 04:59:51,38.950450,-92.294210
2012206165,SPECIAL ASSIGNMENT,220 BUSINESS LOOP 70 W-CO,,2012-10-28 04:55:58,,
2012206164,DISTURBANCE,1104 BROADWAY E-CO,,2012-10-28 04:54:30,38.951280,-92.325070
2012206166,TRESPASS SUBJECT,506 ROLLINS ST-CO,,2012-10-28 04:52:10,38.942320,-92.332340
2012206163,SUSPICIOUS VEHICLE,SULLIVAN ST-CO/CORCORAN DR-CO,,2012-10-28 04:50:07,38.9948,-92.3354
2012206162,ACCIDENT,3001 PROVIDENCE RD S-CO,,2012-10-28 04:45:12,38.918740,-92.337760
2012206173,PARKING VIOLATION,1301 BUSINESS LOOP 70 E-CO,,2012-10-28 04:44:48,38.964300,-92.320970
2012206157,ASSIST MEDICS,227 SIXTH ST S-CO,,2012-10-28 04:41:56,38.948860,-92.331210
2012206155,TRAFFIC STOP,119 SEVENTH ST S-CO,,2012-10-28 04:40:34,38.949950,-92.330040
2012206156,VANDALISM,3906 DAYLILY CT-CO,,2012-10-28 04:38:44,38.956440,-92.393920
2012206154,911 CHECKS,403 GOLDEN EAGLE DR-CO,,2012-10-28 04:37:39,38.985920,-92.331580
2012206146,SPECIAL ASSIGNMENT,3900 SNOWY OWL DR-CO,,2012-10-28 04:30:42,38.990290,-92.334740
2012206145,DISTURBANCE,907 A ALLEY-CO,,2012-10-28 04:29:48,38.950974,-92.327195
2012206149,PEACE DISTURBANCE,227 SIXTH ST S-CO,,2012-10-28 04:29:34,38.948860,-92.331210
2012206143,SUSPICIOUS VEHICLE,FELLOWS PL-CO/ROCK QUARRY RD-CO,,2012-10-28 04:29:15,38.934,-92.3235
2012206142,PEACE DISTURBANCE,2415 NORTHAMPTON DR-CO,,2012-10-28 04:27:22,38.912860,-92.302800
2012206141,SPECIAL ASSIGNMENT,CITY,,2012-10-28 04:26:22,38.9525,-92.3305
2012206161,BURGLARY,507 FOURTH ST S-CO,,2012-10-28 04:24:35,38.945300,-92.333530
2012206139,911 CHECKS,16 SEVENTH ST N-CO,,2012-10-28 04:21:35,38.952320,-92.329120
2012206140,CHECK SUBJECT,NINTH ST N-CO/BROADWAY E-CO,,2012-10-28 04:19:38,38.9515,-92.3276
2012206137,TRAFFIC STOP,CHERRY ST-CO/FIFTH ST S-CO,,2012-10-28 04:15:21,38.9506,-92.3319
2012206138,PEACE DISTURBANCE,3101 OLD HIGHWAY 63 S-CO,208,2012-10-28 04:13:33,38.916380,-92.307970
2012206136,HARASSMENT,1417 RALEIGH DR-CO,,2012-10-28 04:13:28,39.001230,-92.316770
2012206135,CHECK SUBJECT,1121 BUSINESS LOOP 70 E-CO,A,2012-10-28 04:10:07,38.964560,-92.323270
2012206133,TRAFFIC STOP,FIFTH ST S-CO/CHERRY ST-CO,,2012-10-28 04:09:56,38.9506,-92.3319
2012206134,TRESPASS SUBJECT,3402 I70 DR SOUTHEAST-CO,,2012-10-28 04:09:14,38.960800,-92.286740
2012206131,TRAFFIC STOP,BLUFF BLVD-CO/OLD HIGHWAY 63 S-CO,,2012-10-28 04:08:42,38.9422,-92.3069
2012206129,PEACE DISTURBANCE,3415 SHERWOOD DR-CO,,2012-10-28 04:07:07,38.997760,-92.284940
2012206127,CHECK OPEN BUSINESS,1025 BROADWAY E-CO,A,2012-10-28 04:06:35,38.951670,-92.325640
2012206126,DISTURBANCE,119 SEVENTH ST S-CO,,2012-10-28 04:02:49,38.949950,-92.330040
2012206125,TRAFFIC STOP,LOCUST ST-CO/WAUGH ST-CO,,2012-10-28 04:00:48,38.9494,-92.3237
2012206124,CHECK OPEN BUSINESS,1011 BROADWAY E-CO,,2012-10-28 04:00:38,38.951660,-92.326030
2012206123,TRAFFIC STOP,ASHLAND RD-CO/STADIUM BLVD E-CO,,2012-10-28 03:57:40,38.9331,-92.3155
2012206122,SUSPICIOUS INCIDENT,1403 GODAS DR-CO,,2012-10-28 03:52:21,38.965660,-92.256020
2012206120,C&I; DRIVING,HIGHWAY 63 S SB-CO/HIGHWAY AC-CO,,2012-10-28 03:51:06,38.9129,-92.2938
2012206121,LAW ALARM,2003 WORLEY ST W-CO,,2012-10-28 03:50:59,38.961440,-92.369540
2012206119,CHECK SUBJECT,22 FOURTH ST S-CO,,2012-10-28 03:49:08,38.950810,-92.332670
2012206118,TRAFFIC STOP,ASHLAND RD-CO/STADIUM BLVD E-CO,,2012-10-28 03:48:02,38.9331,-92.3155
2012206117,911 CHECKS,2401 BROADWAY W-CO,823,2012-10-28 03:46:40,38.956020,-92.374840
2012206116,DISTURBANCE,3200 GOLDEN BEAR DR-CO,,2012-10-28 03:45:48,38.965180,-92.290800
2012206114,DWI,1629 TIMBER CREEK DR-CO,,2012-10-28 03:41:17,38.972650,-92.374780
2012206112,TRAFFIC STOP,TENTH ST S-CO/LOCUST ST-CO,,2012-10-28 03:40:56,38.9495,-92.3266
2012206111,SPECIAL ASSIGNMENT,101 FIFTH ST S-CO,,2012-10-28 03:40:21,38.950450,-92.332100
2012206109,CHECK SUBJECT,227 SIXTH ST S-CO,,2012-10-28 03:37:49,38.948860,-92.331210
2012206108,TRAFFIC STOP,STAGS WY-CO/ROCK QUARRY RD-CO,,2012-10-28 03:35:03,38.9211,-92.3171
2012206106,TRAFFIC HAZARD,1800 BLK STADIUM BLVD N-CO,,2012-10-28 03:32:01,38.974,-92.371
2012206103,ACCIDENT,LOCUST ST-CO/COLLEGE AV S-CO,,2012-10-28 03:24:13,38.9494,-92.3219
2012206098,DISTURBANCE,2200 I70 DR SOUTHWEST-CO,602,2012-10-28 03:18:53,38.966940,-92.373460
2012206100,LOCKOUT,3240 ROCK QUARRY RD-CO,,2012-10-28 03:18:46,38.914220,-92.312330
2012206096,CHECK SUBJECT,227 SIXTH ST S-CO,,2012-10-28 03:18:12,38.948860,-92.331210
2012206094,TRAFFIC STOP,SCOTTSON WY-CO/FORUM BLVD-CO,,2012-10-28 03:15:44,38.9114,-92.353
2012206089,TRESPASS SUBJECT,227 SIXTH ST S-CO,,2012-10-28 03:03:48,38.948860,-92.331210
2012206087,PARKING VIOLATION,2400 BLK ROCK QUARRY RD-CO,,2012-10-28 02:59:55,38.9225,-92.3178
2012206086,911 CHECKS,215 STADIUM BLVD N-CO,101,2012-10-28 02:57:35,38.959680,-92.375010
2012206085,SPECIAL ASSIGNMENT,500 COLLEGE AV S-CO,,2012-10-28 02:57:24,38.945950,-92.321270
2012206083,DISTURBANCE,NINTH ST N-CO/BROADWAY E-CO,,2012-10-28 02:55:55,38.9515,-92.3276
2012206081,911 CHECKS,1612 PROVIDENCE RD N-CO,,2012-10-28 02:53:24,38.970390,-92.331990
2012206078,SPECIAL ASSIGNMENT,DOWNTOWN,,2012-10-28 02:52:26,38.9525,-92.3305
2012206077,TRAFFIC STOP,5481 ST CHARLES RD E-BC,1,2012-10-28 02:50:50,38.958050,-92.255010
2012206076,TRAFFIC STOP,I70 E-CO/RANGE LINE ST-CO,,2012-10-28 02:50:24,38.9686,-92.3249
2012206075,SPECIAL ASSIGNMENT,DOWNTOWN,,2012-10-28 02:49:00,38.9525,-92.3305
2012206073,CHECK SUBJECT,126 PROVIDENCE RD S-CO,,2012-10-28 02:44:56,38.949910,-92.333780
2012206069,TRAFFIC STOP,GARTH AV N-CO/BUSINESS LOOP 70 E-CO,,2012-10-28 02:40:30,38.9652,-92.3386
2012206068,ASSIST FIRE,401 LOCUST ST-CO,,2012-10-28 02:39:40,38.949790,-92.332670
2012206066,FIREWORKS,5409 BLK SANDROCK DR-CO,,2012-10-28 02:36:56,,
2012206067,DWI,415 STADIUM BLVD N-CO,,2012-10-28 02:35:32,38.960870,-92.372020
2012206063,911 CHECKS,213 BLK STADIUM BLVD N-CO,,2012-10-28 02:30:02,,
2012206062,MISSING VEHICLE,304 NINTH ST S-CO,100,2012-10-28 02:23:57,38.948260,-92.327300
2012206059,CHECK SUBJECT,COTTON WOOD CT-CO/THOMPSON RD-CO,,2012-10-28 02:17:45,38.99,-92.2533
2012206050,CHECK SUBJECT,WALNUT ST E-CO/MELBOURNE ST-CO,,2012-10-28 02:06:30,38.9525,-92.32
2012206047,LAW ALARM,713 ROGERS ST-CO,,2012-10-28 02:03:58,38.957020,-92.329290
2012206045,SPECIAL ASSIGNMENT,1305 BUSINESS LOOP 70 E-CO,,2012-10-28 02:03:39,38.964700,-92.320800
2012206048,911 CHECKS,213 STADIUM BLVD N-CO,203,2012-10-28 02:03:31,38.959480,-92.375130
2012206057,CIVIL MATTER,3100 I70 DR SOUTHEAST-CO,,2012-10-28 02:02:14,38.960560,-92.289810
2012206042,SPECIAL ASSIGNMENT,3206 CLARK LN-CO,,2012-10-28 02:01:04,38.963280,-92.289900
2012206039,TRAFFIC STOP,311 TENTH ST N-CO,,2012-10-28 01:58:10,38.955390,-92.326640
2012206038,ASSIST MEDICS,405 CHERRY ST-CO,,2012-10-28 01:55:11,38.951100,-92.332350
2012206033,911 CHECKS,215 STADIUM BLVD N-CO,109,2012-10-28 01:52:29,38.959930,-92.374990
2012206035,PEACE DISTURBANCE,25 GRACE LN N-CO,,2012-10-28 01:50:17,,
2012206026,TRAFFIC STOP,SOUTHLAND DR-CO/ROCK QUARRY RD-CO,,2012-10-28 01:47:30,38.9105,-92.3133
2012206022,TRAFFIC STOP,BLUE RIDGE RD-CO/RANGE LINE ST-CO,,2012-10-28 01:46:23,38.9828,-92.3261
2012206020,CHECK SUBJECT,304 NINTH ST S-CO,101,2012-10-28 01:43:06,38.948260,-92.327300
2012206027,RECOVER PROPERTY,126 PROVIDENCE RD S-CO,,2012-10-28 01:41:13,38.949910,-92.333780
2012206030,HARASSMENT,1708 BETTINA DR-CO,,2012-10-28 01:40:23,38.970640,-92.344360
2012206016,TRAFFIC STOP,ELM ST-CO/TENTH ST S-CO,,2012-10-28 01:40:14,38.9485,-92.3266
2012206012,TRAFFIC STOP,TOWNE DR-CO/WHITE GATE DR-CO,,2012-10-28 01:30:33,38.9681,-92.3049
2012206009,BURGLARY,1311 VINTAGE DR-CO,,2012-10-28 01:26:40,38.910560,-92.359930
2012206007,911 CHECKS,918 BERNADETTE DR-CO,,2012-10-28 01:23:43,38.965160,-92.367830
2012206006,SUSPICIOUS PERSON,3908 PEACHTREE DR-CO,,2012-10-28 01:22:24,38.907260,-92.337720
2012206004,TRAFFIC STOP,PROVIDENCE RD N-CO/PARK AV-CO,,2012-10-28 01:21:49,38.9546,-92.3342
2012206003,TRAFFIC STOP,FIFTH ST N-CO/BROADWAY E-CO,,2012-10-28 01:21:11,38.9516,-92.3319
2012206005,ANNOYING PHONE CALLS,107 BINGHAM RD-CO,,2012-10-28 01:19:59,38.941030,-92.337000
2012206002,LAW ALARM,4202 LANGHAM DR-CO,,2012-10-28 01:14:53,38.993410,-92.309020
2012205999,TRAFFIC STOP,HERIFORD RD-CO/PARIS RD-CO,,2012-10-28 01:14:05,38.9681,-92.3074
2012205993,TRAFFIC STOP,WILLIAM ST N-CO/BROADWAY E-CO,,2012-10-28 01:00:24,38.9507,-92.3171
2012205989,SUSPICIOUS VEHICLE,ELLETA BLVD-CO/RANGE LINE ST-CO,,2012-10-28 00:53:18,38.9747,-92.3265
2012205986,TRAFFIC STOP,WOLCOTT DR-CO/VANDIVER DR-CO,,2012-10-28 00:49:13,38.9711,-92.3236
2012205988,911 CHECKS,2305 WHITE GATE DR-CO,,2012-10-28 00:49:11,38.968550,-92.302610
2012205987,CHECK SUBJECT,1418 ROSEMARY LN-CO,,2012-10-28 00:47:50,38.945290,-92.319040
2012205985,911 CHECKS,131 TENTH ST S-CO,,2012-10-28 00:46:43,38.949620,-92.326710
2012205983,LARCENY,2200 ASH ST W-CO,101,2012-10-28 00:44:03,38.957200,-92.372030
2012205998,CIVIL MATTER,4916 BROWN STATION RD-CO,,2012-10-28 00:43:42,39.001630,-92.284630
2012205990,TRESPASS VEHICLE,2303 PROVIDENCE RD S-CO,,2012-10-28 00:36:50,38.924310,-92.341170
2012205977,C&I; DRIVING,RANGE LINE ST-CO/I70 W-CO,,2012-10-28 00:30:41,38.9687,-92.325
2012205973,DISTURBANCE,16 TENTH ST S-CO,,2012-10-28 00:27:09,38.950910,-92.326260
2012205976,LARCENY,2200 ASH ST W-CO,101,2012-10-28 00:25:38,38.957200,-92.372030
2012205968,TRAFFIC STOP,BLUE RIDGE RD-CO/DEER RUN DR-CO,,2012-10-28 00:21:51,38.9855,-92.3077
2012205969,ASSAULT,BUSINESS LOOP 70 E-CO/RANGE LINE ST-CO,,2012-10-28 00:20:17,38.964,-92.3247
2012205964,TRAFFIC STOP,BROADWAY E-CO/WILLIS AV-CO,,2012-10-28 00:15:42,38.9514,-92.3208
2012205959,TRAFFIC STOP,BLUE RIDGE RD-CO/OAKLAND GRAVEL RD-CO,,2012-10-28 00:11:57,38.9855,-92.3025
2012205961,LARCENY,2518 BUSINESS LOOP 70 E-CO,27,2012-10-28 00:11:57,38.96254,-92.299768
2012205982,PEACE DISTURBANCE,1500 BLK BODIE DR-CO,,2012-10-28 00:10:26,39.0069,-92.3158
2012205957,TRAFFIC STOP,BUSINESS LOOP 70 E-CO/OLD HIGHWAY 63 N-CO,,2012-10-28 00:08:45,38.9639,-92.31
2012205955,DISTURBANCE,227 SIXTH ST S-CO,,2012-10-28 00:04:32,38.948860,-92.331210
2012205951,TRAFFIC STOP,PROVIDENCE RD S-CO/NIFONG BLVD E-CO,,2012-10-28 00:00:38,38.9102,-92.3349
2012205947,911 CHECKS,126 TENTH ST N-CO,,2012-10-27 23:54:25,38.953390,-92.326240
2012205943,C&I; DRIVING,HIGHWAY 63 S SB-CO/DISCOVERY PKWY-CO,,2012-10-27 23:49:31,38.898,-92.2807
2012205944,LEAVING THE SCENE ACCIDENT,1201 GRINDSTONE PKWY-CO,A,2012-10-27 23:30:19,38.913120,-92.324050
2012205937,PARKING VIOLATION,1600 CAPEN PARK DR-CO,,2012-10-27 23:29:35,38.929640,-92.321810
2012205935,SHOPLIFTING,2609 BROADWAY E-CO,109,2012-10-27 23:22:36,38.947510,-92.298020
2012205932,RUNAWAY,5719 CANAVERAL DR-CO,,2012-10-27 23:18:19,38.955790,-92.249550
2012205930,911 CHECKS,900 VANDIVER DR-CO,,2012-10-27 23:17:53,38.970650,-92.326670
2012205926,911 CHECKS,3700 MONTEREY DR-CO,K,2012-10-27 23:14:19,38.910880,-92.337650
2012205925,LIQUOR LAW VIOLATION,227 SIXTH ST S-CO,,2012-10-27 23:11:48,38.948860,-92.331210
2012205918,911 CHECKS,2500 BLK OAKFIELD DR-CO,,2012-10-27 23:08:48,,
2012205922,SUSPICIOUS INCIDENT,1606 AMELIA ST-CO,6,2012-10-27 23:07:52,38.957830,-92.315710
2012205914,ASSIST FIRE,2513 OLD HIGHWAY 63 S-CO,103,2012-10-27 23:07:04,38.920560,-92.307680
2012205913,TRAFFIC STOP,FIFTH ST N-CO/BROADWAY E-CO,,2012-10-27 23:04:14,38.9516,-92.3319
2012205912,BURGLARY,112 BINGHAM RD-CO,,2012-10-27 23:02:22,38.940540,-92.336610
2012205911,ACCIDENT,STADIUM BLVD N-CO/BERNADETTE DR-CO,,2012-10-27 23:02:11,38.9653,-92.3712
2012205908,CHECK OPEN BUSINESS,3100 BROADWAY W-CO,,2012-10-27 22:56:36,38.953330,-92.383650
2012206000,PEACE DISTURBANCE,104 STEWART RD E-CO,20,2012-10-27 22:55:58,38.946020,-92.336420
2012205910,DISTURBANCE,7000 BUCKINGHAM SQ N-CO,110 A,2012-10-27 22:55:54,39.028100,-92.277720
2012205905,911 CHECKS,5302 CURRITUCK LN-CO,,2012-10-27 22:52:55,39.006570,-92.317880
2012205907,ASSIST MEDICS,ANTHONY ST-CO/COLLEGE AV S-CO,,2012-10-27 22:52:13,38.9479,-92.322
2012205906,911 CHECKS,2264 COUNTRY LN-CO,,2012-10-27 22:52:06,38.961550,-92.305560
2012205904,C&I; DRIVING,1320 I70 W-CO,,2012-10-27 22:49:28,38.9602,-92.2365
2012205902,CHECK SUBJECT,BROADWAY E-CO/HITT ST-CO,,2012-10-27 22:47:37,38.9515,-92.3255
2012205900,TRAFFIC STOP,1412 RANGE LINE ST-CO,,2012-10-27 22:43:41,38.966120,-92.323940
2012205899,SPECIAL ASSIGNMENT,1715 BURLINGTON ST-CO,,2012-10-27 22:43:19,38.969880,-92.310120
2012205924,ABANDONED  VEHICLE,401 CLINKSCALES RD-CO,,2012-10-27 22:40:37,38.959570,-92.362770
2012205895,SPECIAL ASSIGNMENT,1 HOSPITAL DR-CO,ER,2012-10-27 22:35:39,38.938270,-92.328390
2012205923,LARCENY,1729 BROADWAY W-CO,A,2012-10-27 22:31:41,38.953810,-92.364690
2012205938,LEAVING THE SCENE ACCIDENT,1201 GRINDSTONE PKWY-CO,A,2012-10-27 22:31:12,38.913120,-92.324050
2012205890,TRESPASS SUBJECT,4130 LENOIR ST-CO,124,2012-10-27 22:25:11,38.904440,-92.286380
2012205886,LIQUOR LAW VIOLATION,227 SIXTH ST S-CO,,2012-10-27 22:18:34,38.948860,-92.331210
2012205883,OTHER OFFENSE,805 BUSINESS LOOP 70 W-CO,,2012-10-27 22:05:13,38.966640,-92.349290
2012205878,CHECK OPEN BUSINESS,227 SIXTH ST S-CO,,2012-10-27 21:58:17,38.948860,-92.331210
2012205876,TRAFFIC STOP,COLLEGE AV S-CO/BOUCHELLE AV-CO,,2012-10-27 21:51:39,38.943,-92.3221
2012205892,SUSPICIOUS INCIDENT,CITY,,2012-10-27 21:38:54,38.9525,-92.3305
2012205867,CHECK SUBJECT,OLD HIGHWAY 63 S-CO/HILLCREST DR-CO,,2012-10-27 21:33:51,38.928,-92.3114
2012205873,ACCIDENT,11 MAPLEWOOD DR-CO,,2012-10-27 21:33:12,38.952090,-92.361900
2012205865,CHECK SUBJECT,1 HOSPITAL DR-CO,,2012-10-27 21:31:31,38.938239,-92.328423
2012205875,ACCIDENT,PROVIDENCE RD S-CO/LOCUST ST-CO,,2012-10-27 21:30:36,38.9496,-92.3342
2012205978,VANDALISM,809 RICHMOND AV-CO,,2012-10-27 21:27:39,38.941690,-92.331600
2012205862,CHECK SUBJECT,4201 CLARK LN-CO,111,2012-10-27 21:22:08,38.965700,-92.273690
2012205860,CHECK SUBJECT,OLD HIGHWAY 63 S-CO/GRINDSTONE CREEK-CO,,2012-10-27 21:20:52,38.9269,-92.3113
2012205857,911 CHECKS,5003 SILVER MILL DR-CO,,2012-10-27 21:18:56,39.004830,-92.332150
2012205852,SPECIAL ASSIGNMENT,DOWNTOWN,,2012-10-27 21:13:39,38.9525,-92.3305
2012205851,LEAVING THE SCENE ACCIDENT,100 TENTH ST S-CO,,2012-10-27 21:05:34,38.950190,-92.326000
2012205845,CHECK SUBJECT,607 ASH ST E-CO,,2012-10-27 21:05:33,38.953860,-92.330130
2012205841,DISTURBANCE,15 COMANCHE CT-CO,,2012-10-27 20:57:24,38.975900,-92.261020
2012205844,CHECK SUBJECT,2102 ASH ST W-CO,,2012-10-27 20:56:47,38.957596,-92.371931
2012205839,LAW ALARM,701 DONNELLY AV-CO,,2012-10-27 20:52:52,38.960970,-92.347770
2012205838,ACCIDENT,CLARK LN-CO/HANOVER BLVD-CO,,2012-10-27 20:47:40,38.9639,-92.2813
2012205855,LARCENY,205 NIFONG BLVD E-CO,2,2012-10-27 20:44:39,38.911000,-92.336870
2012205834,DISTURBANCE,2701 PROVIDENCE RD S-CO,,2012-10-27 20:41:36,38.920390,-92.336470
2012205832,LOCKOUT,909 RICHMOND AV-CO,,2012-10-27 20:38:09,38.940740,-92.331720
2012205825,CHECK OPEN BUSINESS,1107 BROADWAY E-CO,A,2012-10-27 20:29:47,38.951660,-92.325050
2012205827,LEAVING THE SCENE ACCIDENT,1521 ROLLING ROCK DR-CO,,2012-10-27 20:24:36,38.920460,-92.318300
2012205821,FOOT PATROL,2799 GARTH AV N-CO,,2012-10-27 20:24:32,38.980370,-92.340180
2012205820,911 CHECKS,5000 BLK SILVER MILL DR-CO,,2012-10-27 20:21:34,39.005,-92.3319
2012205822,SUSPICIOUS PERSON,4109 GRAY FOX CT-CO,,2012-10-27 20:21:22,38.965410,-92.274510
2012205812,CHECK OPEN BUSINESS,304 NINTH ST S-CO,100,2012-10-27 20:15:30,38.948260,-92.327300
2012205810,DISTURBANCE,606 TEXAS AV W-CO,,2012-10-27 20:10:44,38.969590,-92.345260
2012205818,ACCIDENT,4 BUSINESS LOOP 70 E-CO,,2012-10-27 20:07:45,38.964880,-92.338000
2012205807,LAW ALARM,1209 BUSINESS LOOP 70 E-CO,,2012-10-27 20:07:37,38.964360,-92.321530
2012205808,911 CHECKS,21 CONLEY RD-CO,K,2012-10-27 20:06:45,38.949220,-92.296100
2012205805,CHECK OPEN BUSINESS,227 SIXTH ST S-CO,,2012-10-27 20:05:01,38.948860,-92.331210
2012205803,SPECIAL ASSIGNMENT,2300 BERNADETTE DR-CO,,2012-10-27 20:02:08,38.963470,-92.375020
2012205801,LAW ALARM,1107 UNIVERSITY AV-CO,,2012-10-27 19:57:09,38.946740,-92.324720
2012205799,LIQUOR LAW VIOLATION,227 SIXTH ST S-CO,,2012-10-27 19:54:15,38.948860,-92.331210
2012205798,CHECK SUBJECT,COLLEGE AV N-CO/WALNUT ST E-CO,,2012-10-27 19:53:19,38.9525,-92.3217
2012205794,CHECK OPEN BUSINESS,402 BROADWAY E-CO,,2012-10-27 19:46:48,38.951200,-92.332640
2012205793,CHECK OPEN BUSINESS,227 SIXTH ST S-CO,,2012-10-27 19:46:14,38.948860,-92.331210
2012205791,LAW ALARM,1702 NATIVE DANCER DR-CO,,2012-10-27 19:44:08,38.996800,-92.312690
2012205802,DISTURBANCE,3200 ROCK QUARRY RD-CO,3230,2012-10-27 19:41:41,38.915120,-92.312010
2012205787,TRAFFIC STOP,126 EIGHTH ST S-CO,,2012-10-27 19:39:55,38.949800,-92.328450
2012205814,ACCIDENT,1280 I70 W-CO,,2012-10-27 19:38:33,38.9675,-92.3093
2012205783,CHECK SUBJECT,1800 BLK HIGHWAY 63 N NB-CO,,2012-10-27 19:35:31,38.9691,-92.2924
